,h_id,r_id,t_id,predicted_head,similar_triples
2050,57998,10,4533,True,113
2051,39338,1,6612,True,46
2052,110629,3,8318,True,71
2053,8618,2,5454,True,239
2054,19623,2,3104,True,231
2055,50858,1,2911,True,113
2056,57136,4,41512,True,2
2057,89342,4,82136,True,6
2058,62901,2,55,True,269
2059,116265,0,18135,True,20
2060,78109,2,2843,True,23
2061,21024,2,30901,True,33
2062,8777,31,12289,True,13
2063,8351,1,57147,True,17
2064,1072,1,23394,True,97
2065,86517,5,14656,True,20
2066,91126,1,10557,True,96
2067,60202,2,14787,True,105
2068,108353,0,9006,True,95
2069,7904,1,6548,True,27
2070,54243,2,282,True,395
2071,69262,22,12558,True,11
2072,9130,14,49905,True,10
2073,42052,1,9782,True,67
2074,30635,7,23,True,61044
2075,63793,6,20881,True,40
2076,4110,14,6064,True,7
2077,90599,2,5754,True,188
2078,43245,1,12951,True,100
2079,15376,10,10273,True,2
2080,70787,1,11586,True,17
2081,110771,0,19384,True,97
2082,19817,0,39141,True,52
2083,5867,2,18902,True,31
2084,108486,16,8133,True,11
2085,54437,0,5105,True,183
2086,53958,3,1229,True,405
2087,44609,0,1020,True,633
2088,7899,2,3257,True,53
2089,33038,7,23,True,61044
2090,86202,2,13876,True,42
2091,75403,3,44197,True,7
2092,61160,1,1842,True,304
2093,108022,1,4143,True,247
2094,43777,1,10048,True,32
2095,117140,0,1008,True,671
2096,44598,2,795,True,678
2097,59934,7,23,True,61044
2098,37031,11,10623,True,1
2099,22810,2,4569,True,214
2100,69502,6,112627,True,0
2101,29196,1,5574,True,462
2102,58510,1,6556,True,521
2103,90416,1,37,True,262
2104,16821,2,94014,True,3
2105,65708,1,37163,True,2
2106,75627,1,16324,True,15
2107,71210,19,77869,True,0
2108,16257,1,910,True,153
2109,68971,3,4732,True,751
2110,6712,10,7116,True,131
2111,64546,2,88328,True,8
2112,84149,0,70488,True,5
2113,34549,1,3163,True,439
2114,119465,0,102989,True,0
2115,47409,1,6840,True,54
2116,89647,2,5184,True,223
2117,95179,2,3433,True,297
2118,44935,1,2692,True,138
2119,27580,2,7545,True,209
2120,3477,1,124,True,484
2121,38208,2,4073,True,28
2122,61093,2,1251,True,491
2123,93943,5,22888,True,93
2124,13170,2,2312,True,307
2125,1021,6,1811,True,221
2126,4400,3,8013,True,10
2127,27929,1,6939,True,133
2128,47693,10,18387,True,24
2129,59456,5,3820,True,188
2130,93322,2,7590,True,104
2131,107771,2,1891,True,446
2132,76162,2,6239,True,105
2133,59165,2,10224,True,193
2134,115182,14,2094,True,96
2135,107098,7,23,True,61044
2136,11197,2,1743,True,81
2137,37968,8,34068,True,0
2138,16754,29,1684,True,27
2139,42252,2,11591,True,236
2140,51006,1,1266,True,7
2141,18610,2,731,True,100
2142,119733,0,85529,True,10
2143,37106,0,33023,True,23
2144,115652,0,1020,True,633
2145,90718,2,3539,True,233
2146,25360,1,13365,True,121
2147,53390,1,5032,True,135
2148,78534,26,57515,True,0
2149,40285,2,16823,True,132
2150,62053,7,23,True,61044
2151,95392,7,23,True,61044
2152,123173,0,39250,True,11
2153,48020,6,18847,True,53
2154,77232,2,5454,True,239
2155,76266,7,23,True,61044
2156,35484,1,2714,True,174
2157,16144,1,5831,True,26
2158,7161,1,487,True,357
2159,86770,7,23,True,61044
2160,7675,2,30038,True,9
2161,77801,24,63242,True,29
2162,44422,6,219,True,868
2163,13734,2,98,True,129
2164,111795,0,4872,True,11
2165,46486,2,1542,True,332
2166,4768,2,10853,True,47
2167,37307,2,2794,True,83
2168,9787,1,6983,True,371
2169,12551,7,23,True,61044
2170,18652,2,17907,True,23
2171,101938,7,1052,True,5119
2172,2693,2,1285,True,484
2173,66089,1,3117,True,78
2174,80982,1,2236,True,468
2175,65919,1,4292,True,129
2176,8977,2,3633,True,340
2177,21157,2,5296,True,166
2178,52113,7,23,True,61044
2179,74085,10,24589,True,28
2180,1195,2,1842,True,268
2181,51415,2,2244,True,138
2182,17089,1,29015,True,22
2183,51172,1,3098,True,551
2184,106786,1,1416,True,370
2185,47436,2,3922,True,414
2186,33422,2,799,True,364
2187,78317,1,3761,True,27
2188,13077,7,1052,True,5119
2189,2278,10,60909,True,0
2190,25067,2,22994,True,56
2191,104038,1,19259,True,31
2192,82573,1,29,True,186
2193,72656,1,9169,True,4
2194,3054,2,18796,True,24
2195,12646,2,9608,True,98
2196,63505,2,5054,True,127
2197,17433,1,15464,True,182
2198,1570,10,394,True,33
2199,13543,0,79,True,247
2200,36297,1,3529,True,161
2201,17814,20,14771,True,4
2202,52455,1,30152,True,15
2203,20255,4,57361,True,5
2204,34561,2,20971,True,41
2205,123035,7,23,True,61044
2206,31099,1,7491,True,193
2207,72437,17,69099,True,2
2208,6509,2,258,True,325
2209,66172,2,398,True,213
2210,1380,1,3886,True,436
2211,96620,2,27007,True,48
2212,75714,0,23729,True,8
2213,73832,1,12468,True,129
2214,14285,2,1745,True,249
2215,32957,2,76187,True,3
2216,6611,1,11591,True,236
2217,4903,2,568,True,367
2218,68123,2,2750,True,187
2219,15004,15,73320,True,6
2220,65231,7,23,True,61044
2221,6614,10,100235,True,5
2222,59693,2,11920,True,59
2223,82597,2,23259,True,135
2224,45929,7,23,True,61044
2225,5224,2,2624,True,63
2226,27366,2,683,True,334
2227,11430,7,23,True,61044
2228,51280,1,86,True,143
2229,52086,1,3348,True,403
2230,8111,2,20705,True,55
2231,15511,1,8420,True,51
2232,66851,1,41796,True,7
2233,98974,16,6418,True,70
2234,51343,2,10006,True,98
2235,93349,25,1,True,187
2236,40544,10,29459,True,22
2237,1339,2,4298,True,77
2238,35484,7,23,True,61044
2239,64888,1,3601,True,331
2240,16517,2,25173,True,23
2241,32290,1,11180,True,48
2242,118973,7,23,True,61044
2243,102017,0,220,True,1263
2244,34434,1,48541,True,5
2245,53996,2,25021,True,30
2246,61299,1,104,True,514
2247,104517,8,21661,True,17
2248,54070,2,4481,True,399
2249,44924,15,45175,True,0
2250,48523,6,103260,True,4
2251,20729,4,36444,True,3
2252,114850,0,114849,True,0
2253,84354,2,2986,True,176
2254,82202,7,23,True,61044
2255,36167,1,3318,True,311
2256,15921,1,2647,True,96
2257,26846,2,7398,True,175
2258,17785,2,754,True,3
2259,8431,2,41117,True,16
2260,65267,2,39117,True,52
2261,34522,1,2455,True,144
2262,8534,7,23,True,61044
2263,17578,2,3502,True,166
2264,58825,2,39233,True,13
2265,122237,0,120878,True,2
2266,28824,2,7482,True,33
2267,75405,6,1593,True,479
2268,51644,5,52027,True,1
2269,69461,17,67187,True,2
2270,38656,1,1490,True,271
2271,92879,0,62130,True,6
2272,55567,2,81066,True,8
2273,57760,1,16029,True,152
2274,63439,14,17080,True,12
2275,113201,0,268,True,10173
2276,17354,2,5990,True,464
2277,118353,0,268,True,10173
2278,16964,2,5858,True,143
2279,112360,0,1535,True,0
2280,39977,1,1098,True,79
2281,96261,2,6158,True,186
2282,35465,1,11428,True,326
2283,3062,23,59325,True,0
2284,98351,9,1325,True,1046
2285,96428,18,101674,True,0
2286,109810,2,5612,True,245
2287,17694,1,7887,True,90
2288,3472,1,480,True,171
2289,51852,2,3215,True,512
2290,4451,1,104,True,514
2291,84496,1,1275,True,339
2292,88384,18,104015,True,0
2293,10755,10,26615,True,25
2294,10207,1,233,True,234
2295,47781,1,52008,True,4
2296,64248,1,29759,True,66
2297,37336,1,997,True,582
2298,10362,1,681,True,311
2299,28424,1,56409,True,15
2300,83060,1,552,True,128
2301,49601,2,4064,True,43
2302,53865,1,707,True,578
2303,87270,2,5971,True,212
2304,10262,0,56558,True,0
2305,62247,2,38689,True,32
2306,79614,1,14166,True,219
2307,11181,1,147,True,88
2308,36972,1,48599,True,12
2309,63087,30,111877,True,1
2310,68755,6,7213,True,131
2311,103103,19,116590,True,0
2312,67840,8,86974,True,7
2313,68412,6,86793,True,6
2314,36460,2,14461,True,100
2315,21099,6,56118,True,14
2316,28003,2,32980,True,30
2317,33378,0,15474,True,24
2318,104640,2,11827,True,74
2319,56084,1,39289,True,26
2320,58429,1,8204,True,180
2321,2522,10,13165,True,38
2322,108734,2,4652,True,118
2323,4438,33,11910,True,3
2324,92759,1,12863,True,50
2325,87211,2,4937,True,64
2326,3313,1,161,True,360
2327,30547,1,7189,True,500
2328,27864,5,42886,True,3
2329,17349,1,12665,True,123
2330,30823,2,75975,True,10
2331,105384,7,23,True,61044
2332,68750,6,87463,True,4
2333,59474,6,8471,True,125
2334,62212,1,929,True,139
2335,25888,1,8552,True,68
2336,57697,1,17809,True,65
2337,16165,1,15493,True,3
2338,89146,2,6900,True,61
2339,30860,2,85804,True,2
2340,66423,1,8033,True,244
2341,89015,2,17661,True,48
2342,116538,2,4620,True,162
2343,81549,2,7118,True,113
2344,98594,2,426,True,95
2345,17916,10,10739,True,71
2346,60206,7,1052,True,5119
2347,25632,1,5984,True,64
2348,11398,1,27347,True,13
2349,33018,2,9782,True,53
2350,65574,2,21435,True,9
2351,71467,1,11492,True,51
2352,24223,2,26440,True,22
2353,82074,1,103833,True,1
2354,33466,1,2186,True,361
2355,5859,1,18493,True,30
2356,6912,2,48577,True,4
2357,23780,2,26092,True,46
2358,65015,1,35236,True,27
2359,91585,1,258,True,282
2360,29716,2,4140,True,117
2361,19141,1,81425,True,6
2362,33594,2,5177,True,134
2363,80124,1,4260,True,277
2364,35716,1,2186,True,361
2365,1985,7,23,True,61044
2366,26175,2,18991,True,29
2367,63111,1,2417,True,345
2368,5566,2,4844,True,130
2369,5457,6,51357,True,37
2370,30050,1,2022,True,236
2371,5384,1,663,True,191
2372,96187,2,50204,True,17
2373,24525,1,75216,True,16
2374,70542,2,2074,True,99
2375,88506,2,5398,True,452
2376,100927,2,2442,True,272
2377,68698,2,3481,True,208
2378,92179,18,93953,True,0
2379,32076,1,1334,True,283
2380,108220,7,1052,True,5119
2381,16519,2,2806,True,93
2382,112028,2,2137,True,20
2383,37456,1,2017,True,406
2384,55352,2,7592,True,125
2385,66169,1,1750,True,134
2386,111131,0,15053,True,78
2387,103644,0,10956,True,59
2388,49947,2,2417,True,298
2389,59770,7,23,True,61044
2390,23231,2,4147,True,182
2391,64852,2,946,True,147
2392,32870,0,25412,True,205
2393,81806,0,44197,True,12
2394,80178,2,64283,True,4
2395,1418,10,10556,True,28
2396,81818,2,2355,True,183
2397,86211,1,54916,True,3
2398,74238,14,77299,True,27
2399,58982,7,23,True,61044
2400,40332,2,3367,True,48
2401,68932,1,1758,True,146
2402,27822,10,115708,True,3
2403,76320,2,904,True,324
2404,24020,2,5952,True,436
2405,102568,7,23,True,61044
2406,18154,2,3208,True,99
2407,40806,6,219,True,868
2408,121129,11,89298,True,0
2409,72965,0,50687,True,2
2410,84750,7,23,True,61044
2411,22438,10,61211,True,11
2412,123174,30,43697,True,2
2413,97075,1,2716,True,503
2414,21981,2,4620,True,162
2415,102869,7,23,True,61044
2416,75489,7,23,True,61044
2417,123175,0,115026,True,9
2418,95563,0,387,True,728
2419,26729,1,15464,True,182
2420,14262,2,2411,True,134
2421,32014,2,4020,True,302
2422,2709,10,39655,True,9
2423,94471,17,81863,True,1
2424,11741,0,4256,True,428
2425,26239,2,233,True,225
2426,23867,2,20207,True,54
2427,47671,2,13727,True,28
2428,43813,6,37877,True,3
2429,85257,6,49318,True,23
2430,94449,2,16959,True,111
2431,23683,1,2218,True,163
2432,2199,0,6710,True,228
2433,39272,2,7777,True,108
2434,54171,19,17219,True,0
2435,18051,2,13413,True,131
2436,47525,2,17834,True,225
2437,40373,2,29603,True,91
2438,67747,2,5984,True,67
2439,42759,29,27949,True,5
2440,78278,0,62080,True,24
2441,16605,2,13411,True,170
2442,887,7,23,True,61044
2443,59305,2,8296,True,173
2444,51821,2,8723,True,136
2445,55438,0,25412,True,205
2446,14564,1,707,True,578
2447,100634,4,108842,True,3
2448,88061,2,36386,True,19
2449,23863,2,2750,True,187
2450,101337,1,570,True,219
2451,13364,1,23008,True,12
2452,62989,14,22656,True,118
2453,18264,10,35966,True,7
2454,55843,2,7379,True,76
2455,61944,1,2105,True,183
2456,12082,10,14042,True,14
2457,59329,2,707,True,565
2458,12728,1,10456,True,80
2459,96744,0,268,True,10173
2460,24348,30,24349,True,0
2461,113904,1,1275,True,339
2462,40687,2,14523,True,39
2463,65094,2,1067,True,47
2464,108934,2,5612,True,245
2465,49201,18,14009,True,0
2466,69711,1,89563,True,8
2467,106453,7,23,True,61044
2468,56630,2,8723,True,136
2469,78067,2,6787,True,133
2470,42405,2,73826,True,29
2471,27601,1,6772,True,79
2472,56761,1,6871,True,60
2473,78130,2,114842,True,1
2474,77897,1,91852,True,6
2475,3331,1,4844,True,146
2476,54597,2,10617,True,195
2477,117195,9,1325,True,1046
2478,93927,2,93149,True,18
2479,96258,2,2191,True,132
2480,3601,0,77699,True,2
2481,6509,2,69946,True,3
2482,89652,4,95754,True,4
2483,33039,2,4127,True,61
2484,71976,1,4735,True,134
2485,34963,1,4601,True,71
2486,96753,2,1868,True,363
2487,32615,2,74476,True,9
2488,8039,2,2537,True,171
2489,5935,1,7670,True,106
2490,23724,2,13346,True,57
2491,70654,2,51969,True,29
2492,100535,0,39141,True,52
2493,13869,1,4510,True,259
2494,68140,11,107393,True,0
2495,2802,1,508,True,335
2496,98437,2,950,True,115
2497,66600,1,332,True,231
2498,97239,2,1000,True,341
2499,63853,29,12558,True,6
2500,57510,2,51882,True,9
2501,21720,14,3784,True,77
2502,82936,7,23,True,61044
2503,109517,1,46034,True,27
2504,25327,15,1580,True,0
2505,52880,1,398,True,235
2506,31537,2,8444,True,155
2507,78201,2,7021,True,74
2508,38202,1,258,True,282
2509,47178,2,61479,True,1
2510,61321,2,1526,True,152
2511,38215,2,26809,True,16
2512,72181,2,2294,True,180
2513,100081,3,1391,True,3
2514,74777,1,1127,True,239
2515,76670,2,52923,True,0
2516,30369,6,33964,True,5
2517,98250,1,1080,True,137
2518,120857,4,20251,True,3
2519,41129,2,10649,True,38
2520,20293,6,4062,True,131
2521,77406,1,4058,True,417
2522,11220,15,46343,True,3
2523,56840,1,6085,True,192
2524,30007,1,92315,True,1
2525,43104,1,4650,True,89
2526,96112,1,10077,True,32
2527,82845,1,20375,True,26
2528,87513,6,5313,True,400
2529,73606,6,1662,True,143
2530,3927,2,922,True,279
2531,52398,7,23,True,61044
2532,15318,1,5439,True,25
2533,64589,2,1080,True,201
2534,23844,2,66318,True,6
2535,71346,1,5339,True,230
2536,88288,2,977,True,462
2537,104800,4,71474,True,6
2538,18696,1,5120,True,197
2539,110894,0,87432,True,10
2540,107589,2,7183,True,2
2541,21518,1,115843,True,2
2542,73068,0,101597,True,7
2543,9784,1,779,True,436
2544,52436,2,13615,True,49
2545,10602,1,9440,True,229
2546,82481,2,4416,True,193
2547,66950,2,21198,True,66
2548,83930,1,695,True,120
2549,87661,6,98796,True,1
2550,5983,2,2405,True,43
2551,66912,7,23,True,61044
2552,116820,5,98195,True,7
2553,50800,2,50801,True,10
2554,163,1,5115,True,267
2555,107539,1,3395,True,460
2556,53567,1,3122,True,155
2557,121176,0,29651,True,50
2558,70976,2,7052,True,160
2559,1790,2,9943,True,168
2560,80260,8,17599,True,18
2561,86757,1,346,True,368
2562,44268,1,5948,True,371
2563,26711,1,14144,True,57
2564,8904,23,113747,True,0
2565,27488,2,2112,True,100
2566,48338,1,5924,True,75
2567,67576,1,4726,True,23
2568,4398,2,4399,True,36
2569,72826,1,29026,True,60
2570,5442,7,23,True,61044
2571,15705,2,5868,True,59
2572,73669,2,229,True,51
2573,30665,2,771,True,68
2574,39308,2,1363,True,147
2575,84180,2,18097,True,113
2576,116694,5,74241,True,3
2577,37072,1,5858,True,150
2578,73233,0,268,True,10173
2579,118402,0,7874,True,125
2580,77567,6,4872,True,199
2581,27646,10,432,True,47
2582,44263,0,11993,True,15
2583,19323,7,23,True,61044
2584,31049,7,23,True,61044
2585,80901,4,109303,True,6
2586,5617,2,2417,True,298
2587,86154,2,2782,True,247
2588,13762,2,4047,True,113
2589,10545,1,9576,True,82
2590,62835,1,41171,True,15
2591,23385,7,23,True,61044
2592,108002,26,100604,True,1
2593,37770,1,31711,True,27
2594,91268,1,3171,True,465
2595,63935,1,52675,True,23
2596,64690,2,5582,True,6
2597,725,2,3572,True,180
2598,18267,2,1251,True,491
2599,20374,2,2336,True,139
2600,24565,31,4256,True,4
2601,66834,0,677,True,775
2602,40396,1,28126,True,37
2603,76067,30,76066,True,0
2604,36121,1,346,True,368
2605,5295,2,14496,True,13
2606,77730,2,10450,True,294
2607,7739,6,110608,True,0
2608,79600,7,23,True,61044
2609,53193,2,29895,True,61
2610,19687,2,19763,True,16
2611,35559,4,113333,True,4
2612,117612,19,114538,True,0
2613,24051,1,43424,True,10
2614,68079,7,23,True,61044
2615,30318,0,26312,True,176
2616,82495,7,23,True,61044
2617,40622,1,674,True,97
2618,48961,0,5047,True,182
2619,108949,0,3666,True,37
2620,30475,2,3678,True,106
2621,16924,2,13638,True,55
2622,87662,7,23,True,61044
2623,29717,2,3283,True,315
2624,13266,1,4652,True,91
2625,2890,1,3098,True,551
2626,107083,14,9311,True,5
2627,40402,15,19781,True,14
2628,75544,4,94227,True,2
2629,19113,1,7592,True,173
2630,42111,2,10233,True,12
2631,20011,6,117216,True,0
2632,14628,1,7280,True,270
2633,7999,4,96168,True,4
2634,81774,1,25213,True,26
2635,56513,15,41718,True,9
2636,36418,1,14948,True,2
2637,83951,2,1632,True,119
2638,28231,1,21570,True,82
2639,35935,1,59,True,356
2640,37760,14,8324,True,16
2641,73879,7,23,True,61044
2642,112874,0,111360,True,0
2643,87172,1,78707,True,16
2644,11842,1,27103,True,38
2645,73988,2,164,True,511
2646,79662,1,5259,True,56
2647,119504,0,105627,True,10
2648,24910,15,15095,True,1
2649,123176,0,48650,True,20
2650,24343,2,1747,True,602
2651,97187,1,421,True,112
2652,53732,2,48979,True,24
2653,13247,2,5197,True,284
2654,113932,4,93198,True,2
2655,27091,1,21458,True,54
2656,44163,14,70777,True,5
2657,52328,1,24541,True,36
2658,26292,7,23,True,61044
2659,46244,2,7947,True,116
2660,94485,2,7458,True,137
2661,48022,22,1028,True,42
2662,17526,0,106088,True,1
2663,16938,2,7540,True,68
2664,108821,2,8727,True,374
2665,41281,1,22622,True,14
2666,40712,3,13259,True,0
2667,62128,1,3549,True,236
2668,115740,0,268,True,10173
2669,71322,1,6402,True,136
2670,17623,2,14396,True,48
2671,22667,7,23,True,61044
2672,2279,10,15347,True,13
2673,11983,1,2236,True,468
2674,52820,10,61461,True,6
2675,19691,2,9080,True,13
2676,66386,2,81509,True,9
2677,70799,2,346,True,469
2678,123177,14,17769,True,73
2679,42281,2,6556,True,511
2680,52025,3,109801,True,0
2681,102663,0,677,True,775
2682,50109,2,10466,True,72
2683,52093,2,1776,True,141
2684,50559,2,62564,True,16
2685,117589,0,2426,True,176
2686,71585,1,6062,True,102
2687,12335,1,4569,True,220
2688,100766,0,25794,True,7
2689,21039,2,1842,True,268
2690,26289,23,50965,True,0
2691,25219,2,1542,True,332
2692,80767,19,113800,True,0
2693,17764,23,91638,True,0
2694,58333,2,13605,True,101
2695,48801,1,97511,True,7
2696,49170,1,24355,True,51
2697,2092,2,1747,True,602
2698,36169,1,4569,True,220
2699,115724,3,1877,True,116
2700,19228,2,11098,True,67
2701,73091,2,13521,True,145
2702,110135,7,23,True,61044
2703,2289,4,86569,True,3
2704,38861,2,2038,True,101
2705,66126,2,3433,True,297
2706,19609,2,110704,True,3
2707,96010,1,7869,True,57
2708,58830,2,50019,True,7
2709,43120,2,3957,True,70
2710,28943,1,3378,True,90
2711,75593,2,6875,True,222
2712,101663,11,45369,True,1
2713,45628,0,11868,True,278
2714,5263,0,5887,True,231
2715,85257,7,23,True,61044
2716,16497,1,5398,True,462
2717,232,6,35724,True,15
2718,51244,6,92356,True,13
2719,81512,2,59173,True,17
2720,14021,2,28012,True,4
2721,66028,4,107303,True,5
2722,11033,7,23,True,61044
2723,72179,1,935,True,271
2724,114410,2,8357,True,115
2725,52914,0,677,True,775
2726,52234,2,2019,True,586
2727,64977,6,4872,True,199
2728,111273,3,27989,True,13
2729,94116,2,24333,True,95
2730,45998,2,2312,True,307
2731,31700,2,31701,True,7
2732,54581,5,10876,True,132
2733,50467,1,31367,True,81
2734,50432,6,21821,True,73
2735,100841,2,8455,True,186
2736,106155,0,268,True,10173
2737,88343,2,85790,True,9
2738,28574,2,799,True,364
2739,58412,9,67067,True,26
2740,76628,2,7151,True,86
2741,44232,1,17719,True,20
2742,101868,2,6040,True,52
2743,85902,1,4624,True,79
2744,87060,2,4283,True,59
2745,75110,0,268,True,10173
2746,46266,2,16731,True,36
2747,65659,0,116920,True,1
2748,66600,1,953,True,266
2749,50673,7,23,True,61044
2750,5406,1,103504,True,5
2751,23461,2,10450,True,294
2752,33723,1,29,True,186
2753,12829,1,10817,True,53
2754,22181,1,5775,True,447
2755,12438,1,2061,True,206
2756,18842,1,3314,True,77
2757,62707,2,2384,True,61
2758,4356,2,4178,True,482
2759,7551,10,49766,True,51
2760,120067,0,4831,True,60
2761,90815,1,3584,True,144
2762,54181,2,3163,True,410
2763,95262,2,17156,True,75
2764,14744,4,109842,True,4
2765,23036,2,48550,True,5
2766,70639,4,10135,True,5
2767,89221,2,41331,True,45
2768,20353,28,4803,True,13
2769,10610,0,6384,True,210
2770,39862,1,5948,True,371
2771,22764,1,42756,True,9
2772,1720,1,2132,True,170
2773,16046,1,1012,True,443
2774,86501,2,3408,True,93
2775,63329,17,32469,True,0
2776,8214,1,634,True,337
2777,26289,23,30250,True,2
2778,28913,2,7118,True,113
2779,48291,1,66358,True,16
2780,845,1,3854,True,108
2781,58497,2,10936,True,56
2782,45268,7,23,True,61044
2783,40110,6,1269,True,192
2784,37673,2,2862,True,79
2785,77194,11,85956,True,0
2786,3550,10,28641,True,35
2787,15816,0,1811,True,31
2788,38275,0,268,True,10173
2789,108795,0,1695,True,101
2790,88401,7,23,True,61044
2791,56264,1,2624,True,57
2792,70118,1,1169,True,37
2793,49703,1,3886,True,436
2794,61958,2,3318,True,297
2795,98052,2,1090,True,239
2796,100939,2,37644,True,34
2797,8158,2,284,True,280
2798,29079,2,11,True,356
2799,38550,4,65752,True,4
2800,23643,2,1416,True,359
2801,109554,1,30039,True,20
2802,22585,1,707,True,578
2803,8704,2,16838,True,125
2804,5387,10,17114,True,30
2805,1970,30,90887,True,0
2806,30376,2,375,True,146
2807,7729,7,23,True,61044
2808,36524,2,1034,True,351
2809,12577,1,1803,True,152
2810,73326,2,5296,True,166
2811,12597,1,73661,True,15
2812,63293,6,38786,True,42
2813,74647,1,29026,True,60
2814,62334,1,4140,True,139
2815,42517,14,6103,True,39
2816,93518,2,9549,True,56
2817,66821,1,53,True,482
2818,1899,10,7320,True,66
2819,51418,4,18068,True,7
2820,57258,2,5067,True,63
2821,50856,6,3789,True,102
2822,37492,1,69113,True,8
2823,92683,2,17857,True,117
2824,37796,1,1861,True,103
2825,5869,2,5870,True,105
2826,76388,1,2359,True,227
2827,106307,1,613,True,334
2828,52845,8,35224,True,0
2829,42509,1,1412,True,583
2830,1961,1,6352,True,100
2831,33547,2,2019,True,586
2832,111387,29,108646,True,0
2833,21652,0,59967,True,18
2834,41566,1,3605,True,69
2835,14979,2,16357,True,62
2836,31231,1,52395,True,46
2837,46382,10,84233,True,8
2838,40627,1,2019,True,571
2839,28138,1,1255,True,121
2840,79837,6,44949,True,25
2841,44532,2,15779,True,155
2842,86004,16,8305,True,28
2843,9279,7,23,True,61044
2844,51918,2,53012,True,17
2845,69886,10,5698,True,90
2846,65331,0,39250,True,11
2847,42860,1,4554,True,182
2848,54158,2,2175,True,501
2849,93965,4,97706,True,4
2850,33838,2,549,True,437
2851,41487,1,2105,True,183
2852,94035,1,18433,True,51
2853,74930,4,80718,True,4
2854,93213,1,21539,True,17
2855,69691,0,268,True,10173
2856,8079,1,1832,True,392
2857,13234,2,2272,True,346
2858,46999,1,2531,True,344
2859,69323,1,4561,True,306
2860,20857,14,2565,True,196
2861,792,2,2152,True,382
2862,20600,1,3245,True,309
2863,11555,10,14190,True,53
2864,46080,1,2017,True,406
2865,22979,2,18641,True,52
2866,32960,2,1281,True,93
2867,5238,1,4288,True,56
2868,4658,10,9928,True,103
2869,64232,7,23,True,61044
2870,27168,2,9285,True,119
2871,30123,0,6710,True,228
2872,31323,2,726,True,236
2873,18988,4,22609,True,5
2874,49566,0,268,True,10173
2875,62689,1,340,True,272
2876,91520,1,10158,True,112
2877,10995,10,10938,True,40
2878,35772,17,95445,True,1
2879,81809,2,558,True,125
2880,39109,2,4186,True,177
2881,17378,1,906,True,288
2882,16590,14,1968,True,612
2883,8064,2,4783,True,208
2884,83537,1,6556,True,521
2885,75973,4,100246,True,4
2886,93657,2,164,True,511
2887,67904,1,11404,True,23
2888,54760,1,6960,True,76
2889,34044,1,4161,True,173
2890,96027,1,4030,True,282
2891,77261,7,23,True,61044
2892,13024,1,40845,True,37
2893,35406,2,5460,True,198
2894,68444,2,3732,True,161
2895,48688,2,977,True,462
2896,101170,1,2218,True,163
2897,47830,1,30121,True,12
2898,2383,1,2101,True,142
2899,16795,1,161,True,360
2900,96974,1,26776,True,89
2901,48652,0,117546,True,1
2902,8111,1,11591,True,236
2903,53330,0,6384,True,210
2904,37476,2,12439,True,43
2905,13731,15,49860,True,3
2906,16824,1,5269,True,145
2907,83798,15,43607,True,2
2908,55333,2,3206,True,210
2909,44037,2,4532,True,96
2910,61770,7,23,True,61044
2911,74060,16,4254,True,69
2912,116446,1,57211,True,9
2913,15120,14,19284,True,130
2914,70079,2,4527,True,219
2915,93247,2,106992,True,0
2916,70362,16,45600,True,3
2917,115640,0,4424,True,220
2918,80505,2,7491,True,179
2919,51417,7,23,True,61044
2920,99166,1,37757,True,2
2921,23818,17,43709,True,1
2922,92661,2,808,True,387
2923,98817,1,799,True,388
2924,16697,1,26140,True,91
2925,60250,5,1050,True,63
2926,34311,9,4863,True,81
2927,64305,2,1597,True,118
2928,12096,8,8938,True,44
2929,86764,1,56726,True,16
2930,79408,1,2019,True,571
2931,42215,2,3633,True,340
2932,99496,1,3026,True,241
2933,67159,2,10241,True,187
2934,74556,14,33939,True,70
2935,64395,1,5981,True,357
2936,21555,2,1207,True,73
2937,72032,2,60424,True,75
2938,81363,1,2362,True,466
2939,93711,2,44595,True,8
2940,14721,2,618,True,396
2941,22335,4,20730,True,7
2942,7460,23,1532,True,0
2943,117027,6,1350,True,145
2944,14686,1,13314,True,22
2945,8490,2,46396,True,20
2946,75798,2,16241,True,31
2947,53699,9,628,True,1179
2948,78199,33,51508,True,6
2949,19484,18,87290,True,0
2950,7562,4,82101,True,2
2951,51504,4,35202,True,8
2952,10206,2,54536,True,65
2953,510,10,4175,True,86
2954,2304,7,23,True,61044
2955,81495,1,327,True,325
2956,98308,1,10241,True,178
2957,32605,2,8965,True,187
2958,11405,2,3094,True,138
2959,25426,2,7115,True,53
2960,31537,1,7772,True,154
2961,28328,2,124,True,483
2962,36640,2,5954,True,183
2963,57076,1,10896,True,83
2964,71643,2,33622,True,47
2965,44749,2,17470,True,46
2966,64358,6,3179,True,40
2967,25523,2,21253,True,157
2968,17436,4,10066,True,6
2969,23868,1,19259,True,31
2970,86621,7,23,True,61044
2971,44771,1,62513,True,7
2972,14984,1,14416,True,137
2973,32835,2,20787,True,10
2974,77058,7,23,True,61044
2975,82431,6,5229,True,89
2976,28125,1,3702,True,41
2977,29683,2,2535,True,173
2978,88890,2,10377,True,129
2979,98509,2,24964,True,85
2980,44037,1,17421,True,114
2981,56069,2,10478,True,170
2982,85308,2,4195,True,54
2983,77492,2,10759,True,154
2984,101086,1,24053,True,43
2985,50129,23,5846,True,1
2986,22186,1,8422,True,58
