,h_id,r_id,t_id,predicted_head,similar_triples
2342,9872,39,120,True,1
2343,2042,6,7135,True,37
2344,7878,48,32,True,2509
2345,6116,13,331,True,244
2346,1330,112,10134,True,7
2347,1330,89,273,True,10
2348,1330,89,7112,True,3
2349,6666,76,8925,True,3
2350,1741,76,9586,True,1
2351,4140,187,2349,True,23
2352,554,17,215,True,863
2353,13142,33,90,True,373
2354,13312,17,871,True,575
2355,3025,6,4997,True,8
2356,8437,162,9807,True,6
2357,13525,25,62,True,3612
2358,1898,68,4334,True,3
2359,8227,17,243,True,435
2360,4304,10,4121,True,14
2361,2037,48,32,True,2509
2362,5461,26,64,True,806
2363,746,28,32,True,1317
2364,588,22,939,True,0
2365,4448,31,470,True,257
2366,5319,27,2855,True,1
2367,7371,26,342,True,703
2368,154,41,597,True,66
2369,10179,6,10491,True,3
2370,3815,17,2123,True,380
2371,7948,17,862,True,2264
2372,4413,63,268,True,0
2373,10026,31,439,True,110
2374,621,17,1730,True,237
2375,11199,51,160,True,218
2376,6972,134,2965,True,3
2377,3181,112,6590,True,7
2378,3181,89,2959,True,6
2379,8153,61,2940,True,117
2380,7803,26,64,True,806
2381,1245,42,9757,True,2
2382,10684,33,90,True,373
2383,7150,69,6613,True,12
2384,5477,25,62,True,3612
2385,6861,31,6943,True,43
2386,4650,19,1127,True,106
2387,8589,107,655,True,17
2388,10979,48,382,True,292
2389,11566,80,344,True,270
2390,7703,66,8663,True,2
2391,5474,48,274,True,45
2392,7957,103,11443,True,1
2393,14516,25,62,True,3612
2394,10624,66,2949,True,1
2395,336,25,62,True,3612
2396,2393,13,4474,True,191
2397,10927,176,8247,True,21
2398,5001,69,328,True,17
2399,8703,31,1600,True,50
2400,7862,25,62,True,3612
2401,6869,31,4,True,925
2402,7270,17,862,True,2264
2403,6055,61,521,True,168
2404,5317,151,287,True,0
2405,11677,20,6372,True,14
2406,264,20,6178,True,8
2407,197,31,136,True,416
2408,6905,71,7612,True,1
2409,3775,13,3485,True,74
2410,5165,224,4152,True,2
2411,1106,48,1124,True,365
2412,3386,10,579,True,73
2413,2566,20,8298,True,6
2414,37,8,1039,True,33
2415,457,10,5648,True,15
2416,587,89,1464,True,8
2417,4023,13,1405,True,224
2418,5181,6,1900,True,6
2419,3150,17,1730,True,237
2420,4380,6,2604,True,5
2421,1148,7,4323,True,5
2422,6384,6,7773,True,4
2423,10956,17,871,True,575
2424,9147,71,5608,True,3
2425,4753,71,6035,True,0
2426,559,7,1658,True,8
2427,1546,42,6958,True,4
2428,1546,92,8815,True,5
2429,1546,92,9717,True,9
2430,1546,92,7196,True,13
2431,1546,92,5274,True,5
2432,3266,13,68,True,290
2433,5198,132,8469,True,0
2434,4155,26,990,True,667
2435,4155,13,158,True,304
2436,1794,2,10920,True,0
2437,7279,39,705,True,5
2438,5469,8,267,True,15
2439,1934,222,12626,True,1
2440,3196,13,331,True,244
2441,5979,11,23,True,1311
2442,506,92,12223,True,4
2443,269,26,1098,True,802
2444,5341,140,6120,True,0
2445,4047,6,2125,True,13
2446,14517,25,62,True,3612
2447,8318,85,434,True,2586
2448,577,31,5003,True,18
2449,5277,19,6725,True,25
2450,2578,68,6624,True,0
2451,9783,20,6956,True,2
2452,7843,17,862,True,2264
2453,11090,8,4032,True,2
2454,902,17,8072,True,23
2455,4019,6,3342,True,2
2456,8729,56,8729,True,0
2457,1020,217,3433,True,65
2458,2588,22,8727,True,1
2459,4266,34,90,True,1164
2460,629,13,640,True,61
2461,4202,6,8281,True,3
2462,293,73,1059,True,89
2463,1785,13,4468,True,71
2464,1785,13,3420,True,30
2465,52,17,4385,True,26
2466,7101,19,721,True,51
2467,14518,44,1768,True,0
2468,12195,24,5866,True,0
2469,6508,31,1211,True,403
2470,2720,19,10033,True,14
2471,96,36,2340,True,33
2472,13011,52,3068,True,14
2473,9442,22,45,True,2
2474,3232,140,897,True,0
2475,8117,112,5342,True,5
2476,6211,14,29,True,87
2477,3177,14,160,True,1477
2478,1243,6,7966,True,0
2479,12407,25,62,True,3612
2480,3095,130,6291,True,3
2481,344,125,2431,True,0
2482,9980,43,141,True,2914
2483,5031,31,13756,True,1
2484,1300,92,5030,True,14
2485,514,41,2523,True,29
2486,3452,42,6436,True,3
2487,13625,52,1189,True,8
2488,2121,218,10167,True,5
2489,9428,19,2820,True,158
2490,3907,6,4430,True,1
2491,5028,41,139,True,65
2492,10875,61,926,True,68
2493,7222,13,382,True,318
2494,1440,43,384,True,803
2495,3418,31,1211,True,403
2496,2737,154,1874,True,70
2497,3624,7,1900,True,24
2498,2003,7,9518,True,2
2499,4975,31,658,True,453
2500,852,31,136,True,416
2501,4075,124,2846,True,257
2502,9977,66,592,True,332
2503,5622,21,859,True,16
2504,1513,7,1904,True,7
2505,12445,124,2846,True,257
2506,6144,13,637,True,362
2507,6144,13,1163,True,260
2508,11347,43,141,True,2914
2509,7042,71,11129,True,0
2510,7042,71,2059,True,3
2511,9462,31,470,True,257
2512,7925,17,862,True,2264
2513,3794,23,57,True,152
2514,5678,59,5126,True,0
2515,5678,59,5013,True,0
2516,7600,31,470,True,257
2517,688,35,3554,True,21
2518,13076,20,4076,True,4
2519,9427,48,32,True,2509
2520,11923,118,774,True,411
2521,4817,26,990,True,667
2522,169,44,3126,True,3
2523,831,20,4432,True,8
2524,831,20,1375,True,4
2525,831,20,4193,True,4
2526,1588,27,7987,True,1
2527,598,47,3400,True,8
2528,598,10,2756,True,3
2529,3557,124,873,True,112
2530,6066,27,4118,True,1
2531,4455,17,862,True,2264
2532,1828,25,62,True,3612
2533,8943,76,835,True,3
2534,3694,37,3643,True,2
2535,10980,67,6368,True,20
2536,77,7,3910,True,1
2537,9103,17,862,True,2264
2538,9939,48,1928,True,185
2539,11338,66,352,True,12
2540,10116,120,791,True,788
2541,3780,29,1394,True,6
2542,911,125,1579,True,0
2543,4027,6,1704,True,7
2544,4027,6,3892,True,5
2545,9728,103,8252,True,5
2546,2100,7,7687,True,4
2547,6580,7,7461,True,5
2548,6580,10,3005,True,20
2549,5538,70,1164,True,4
2550,3754,24,9109,True,0
2551,1922,231,4599,True,8
2552,5075,82,9081,True,14
2553,4224,15,6216,True,1
2554,1540,14,585,True,115
2555,10528,57,2907,True,3
2556,12062,100,160,True,501
2557,3295,45,9319,True,0
2558,7590,0,1,True,67
2559,773,58,1044,True,3
2560,189,47,2119,True,1
2561,11109,50,10487,True,2
2562,10925,66,8970,True,0
2563,6734,6,3594,True,8
2564,12573,17,215,True,863
2565,12573,17,243,True,435
2566,3759,28,32,True,1317
2567,4045,26,1098,True,802
2568,10561,3,2535,True,5
2569,7631,124,2846,True,257
2570,7844,150,181,True,27
2571,2977,13,202,True,352
2572,9620,13,92,True,246
2573,9620,13,640,True,61
2574,4802,31,466,True,168
2575,6280,19,711,True,39
2576,2815,20,6979,True,3
2577,2815,20,8427,True,6
2578,2730,150,382,True,22
2579,313,7,3523,True,8
2580,5836,101,2964,True,28
2581,1323,89,10085,True,2
2582,9997,80,4791,True,31
2583,7949,52,6072,True,5
2584,9747,13,853,True,159
2585,3206,35,4485,True,22
2586,11394,58,12674,True,3
2587,2241,13,834,True,269
2588,2241,13,1970,True,19
2589,11172,19,337,True,24
2590,6265,13,92,True,246
2591,8273,1,12165,True,1
2592,8273,1,6334,True,0
2593,2178,96,10317,True,21
2594,13753,113,737,True,90
2595,326,19,2960,True,67
2596,2541,25,62,True,3612
2597,5541,19,1127,True,106
2598,8962,76,7797,True,5
2599,12246,24,14079,True,0
2600,3471,48,32,True,2509
2601,4178,103,8430,True,0
2602,635,14,29,True,87
2603,9032,19,1017,True,57
2604,4735,38,11834,True,4
2605,7054,21,2375,True,6
2606,4564,29,181,True,45
2607,1382,24,9568,True,0
2608,5795,66,1806,True,21
2609,3484,13,1022,True,64
2610,8518,19,1661,True,49
2611,6629,7,6606,True,14
2612,6629,7,5737,True,15
2613,4342,187,2349,True,23
2614,10271,39,1327,True,127
2615,9968,107,12738,True,5
2616,3620,29,1302,True,22
2617,12427,38,8162,True,4
2618,570,42,8960,True,2
2619,570,92,6947,True,5
2620,7691,41,3726,True,72
2621,909,13,92,True,246
2622,4250,13,1682,True,313
2623,6497,6,2648,True,5
2624,583,80,911,True,30
2625,8587,168,3028,True,1
2626,4902,154,2706,True,171
2627,5312,103,3075,True,5
2628,372,150,181,True,27
2629,12835,162,6604,True,29
2630,5756,137,1804,True,15
2631,1657,19,559,True,377
2632,4998,26,183,True,83
2633,10453,176,3534,True,11
2634,776,7,8864,True,2
2635,5087,118,774,True,411
2636,5648,103,7431,True,0
2637,12439,17,2221,True,27
2638,9649,68,2173,True,6
2639,10172,136,8222,True,19
2640,4827,85,434,True,2586
2641,9380,17,967,True,282
2642,2155,31,1426,True,77
2643,5493,43,141,True,2914
2644,4773,116,3541,True,9
2645,2610,7,1699,True,14
2646,1703,13,1934,True,328
2647,5861,34,90,True,1164
2648,5015,101,2677,True,8
2649,2325,6,7477,True,10
2650,11323,82,6851,True,149
2651,1044,15,5249,True,2
2652,1044,58,773,True,5
2653,4346,13,1340,True,94
2654,4338,13,853,True,159
2655,11888,76,7273,True,1
2656,11318,43,384,True,803
2657,3284,21,3704,True,9
2658,3284,17,7717,True,28
2659,2773,7,1004,True,2
2660,1931,76,9307,True,3
2661,4866,20,6908,True,5
2662,529,20,10256,True,4
2663,1660,13,158,True,304
2664,5704,26,1960,True,320
2665,5523,19,4213,True,61
2666,12528,48,32,True,2509
2667,5888,17,6198,True,82
2668,12540,101,594,True,83
2669,1784,27,686,True,1
2670,8725,15,1263,True,3
2671,211,92,7196,True,13
2672,7176,15,7468,True,2
2673,3736,17,862,True,2264
2674,5928,31,8186,True,58
2675,8543,176,2080,True,18
2676,6504,101,594,True,83
2677,4898,17,2123,True,380
2678,119,15,13832,True,1
2679,9366,214,7645,True,1
2680,6006,13,1022,True,64
2681,2156,6,2382,True,6
2682,5738,26,342,True,703
2683,3874,85,434,True,2586
2684,5000,17,818,True,872
2685,8610,13,382,True,318
2686,6334,17,1192,True,346
2687,5124,6,3569,True,12
2688,2850,19,7494,True,2
2689,4993,82,795,True,11
2690,936,27,1155,True,2
2691,778,31,11725,True,19
2692,282,6,5996,True,4
2693,4120,85,1665,True,312
2694,7056,13,274,True,292
2695,5525,229,8243,True,19
2696,292,13,382,True,318
2697,4566,6,2947,True,7
2698,8423,6,2140,True,5
2699,4060,17,1192,True,346
2700,3493,14,2272,True,129
2701,2519,167,1768,True,125
2702,1840,27,2016,True,4
2703,6848,14,160,True,1477
2704,10158,176,4102,True,17
2705,1712,23,8821,True,60
2706,4153,17,11716,True,11
2707,1250,7,3913,True,8
2708,5429,103,1388,True,0
2709,2502,191,10864,True,24
2710,10126,95,521,True,198
2711,4498,43,141,True,2914
2712,1350,13,2410,True,271
2713,1990,7,6927,True,8
2714,5332,24,2033,True,31
2715,7051,19,77,True,74
2716,2997,14,160,True,1477
2717,6615,15,13382,True,0
2718,2324,19,2610,True,49
2719,9811,37,580,True,3
2720,13930,67,6368,True,20
2721,465,13,637,True,362
2722,2787,10,579,True,73
2723,6835,43,384,True,803
2724,1189,20,2702,True,13
2725,4665,176,4102,True,17
2726,12076,85,434,True,2586
2727,958,30,189,True,33
2728,12333,48,1928,True,185
2729,12347,85,434,True,2586
2730,1782,17,2221,True,27
2731,1782,17,1730,True,237
2732,6448,35,95,True,23
2733,4341,13,4468,True,71
2734,4341,13,449,True,256
2735,5910,6,9175,True,2
2736,4607,17,215,True,863
2737,641,19,2610,True,49
2738,5819,116,431,True,7
2739,4130,19,931,True,90
2740,9216,21,4351,True,2
2741,3616,26,342,True,703
2742,7161,174,2090,True,21
2743,6089,111,11684,True,1
2744,11068,14,160,True,1477
2745,10192,13,816,True,299
2746,5183,19,3661,True,55
2747,10681,48,32,True,2509
2748,5032,26,1098,True,802
2749,4417,85,434,True,2586
2750,11844,101,12080,True,6
2751,7663,64,610,True,10
2752,4285,17,967,True,282
2753,748,15,2885,True,1
2754,2641,104,626,True,29
2755,9671,126,8169,True,0
2756,12952,47,13510,True,0
2757,8292,66,8993,True,0
2758,11038,71,6413,True,0
2759,611,18,795,True,44
2760,5482,39,540,True,27
2761,7400,13,181,True,254
2762,6777,137,8161,True,18
2763,1171,27,6183,True,0
2764,10735,48,382,True,292
2765,10168,23,8821,True,60
2766,4388,85,434,True,2586
2767,3935,25,62,True,3612
2768,1968,27,2863,True,4
2769,5280,31,4,True,925
2770,9382,25,62,True,3612
2771,3731,20,2232,True,7
2772,980,95,521,True,198
2773,1302,69,275,True,30
2774,7276,66,3825,True,17
2775,5516,13,2091,True,194
2776,3597,19,2116,True,40
2777,9157,216,9229,True,5
2778,1196,17,800,True,74
2779,1080,15,7228,True,1
2780,1550,35,3408,True,35
2781,4682,154,1437,True,185
2782,2085,42,4776,True,4
2783,155,25,62,True,3612
2784,3476,160,1327,True,41
2785,3279,31,4,True,925
2786,12616,31,1526,True,10
2787,8190,13,27,True,296
2788,3723,11,23,True,1311
2789,5936,172,2759,True,102
2790,592,154,2438,True,455
2791,1130,2,5782,True,2
2792,32,15,11849,True,2
2793,13213,24,7132,True,29
2794,4399,13,7133,True,41
2795,7246,32,4998,True,1
2796,1056,68,1480,True,9
2797,5098,6,8756,True,4
2798,4378,19,1846,True,38
2799,5123,29,3466,True,16
2800,6084,84,3309,True,23
2801,1414,17,432,True,67
2802,12718,71,13843,True,0
2803,3834,101,2370,True,105
2804,1774,14,29,True,87
2805,1774,136,168,True,0
2806,9447,15,6816,True,2
2807,9073,17,393,True,602
2808,6736,31,4,True,925
2809,299,157,4474,True,2
2810,9014,10,1968,True,74
2811,5372,28,637,True,129
2812,4028,6,10739,True,6
2813,6784,66,4353,True,11
2814,5949,122,4974,True,3
2815,8307,94,6703,True,0
2816,6825,27,4978,True,2
2817,5194,43,141,True,2914
2818,4861,19,559,True,377
2819,7623,185,32,True,203
2820,4595,97,1541,True,2
2821,3068,20,3007,True,10
2822,9515,19,2998,True,105
2823,2666,17,862,True,2264
2824,5596,85,434,True,2586
2825,5172,23,4136,True,41
2826,1272,41,139,True,65
2827,3237,85,434,True,2586
2828,467,7,4013,True,11
2829,467,10,6820,True,19
2830,9743,60,90,True,457
2831,4683,22,11602,True,1
2832,7423,48,637,True,67
2833,13415,118,774,True,411
2834,10786,17,862,True,2264
2835,11575,6,2553,True,8
2836,694,43,141,True,2914
2837,1420,179,236,True,33
2838,5633,20,7918,True,11
2839,6349,26,1098,True,802
2840,8886,19,6010,True,20
2841,7250,66,226,True,53
2842,7966,30,7241,True,8
2843,13761,200,2883,True,109
2844,7823,6,1679,True,4
2845,13028,7,2802,True,1
2846,5930,19,3661,True,55
2847,4331,15,8266,True,0
2848,2114,26,342,True,703
2849,7296,25,62,True,3612
2850,8154,59,4364,True,0
2851,3169,101,8681,True,19
2852,3169,22,716,True,0
2853,5556,3,3757,True,8
2854,1344,17,1730,True,237
2855,1367,6,10486,True,4
2856,2149,7,5845,True,14
2857,2149,7,11336,True,5
2858,2149,7,9151,True,19
2859,1368,47,2543,True,6
2860,11695,9,597,True,47
2861,3590,94,12475,True,0
2862,2921,17,800,True,74
2863,594,188,2370,True,16
2864,10635,26,183,True,83
2865,2926,19,8424,True,23
2866,4748,31,163,True,521
2867,13975,95,2940,True,95
2868,9658,54,1183,True,2
2869,1964,60,90,True,457
2870,2624,13,474,True,64
2871,9509,19,2799,True,51
2872,9509,25,62,True,3612
2873,4908,47,7994,True,4
2874,7655,103,3742,True,3
2875,4822,17,2006,True,291
2876,87,32,6340,True,2
2877,8453,6,6652,True,9
2878,6545,48,32,True,2509
2879,4651,25,62,True,3612
2880,9317,11,23,True,1311
2881,339,79,11104,True,0
2882,10362,159,6871,True,0
2883,7098,176,2080,True,18
2884,5016,48,32,True,2509
2885,9116,43,384,True,803
2886,7556,43,141,True,2914
2887,7936,116,8889,True,7
2888,4928,43,384,True,803
2889,6098,13,1080,True,298
2890,6956,134,597,True,17
2891,4018,43,384,True,803
2892,6850,17,393,True,602
2893,7331,19,3641,True,37
2894,12366,6,5105,True,11
2895,13786,108,90,True,339
2896,5335,31,6880,True,22
2897,4907,59,1028,True,1
2898,441,32,148,True,0
2899,2279,71,2008,True,0
2900,12454,101,3231,True,27
2901,8440,76,514,True,7
2902,10829,25,62,True,3612
2903,8149,21,6970,True,23
2904,785,191,3567,True,13
2905,5793,30,1127,True,56
2906,6516,21,2390,True,12
2907,2789,11,23,True,1311
2908,7003,115,6114,True,148
2909,7412,14,160,True,1477
2910,10392,17,818,True,872
2911,13631,95,224,True,36
2912,9027,21,5739,True,28
2913,14493,20,8024,True,5
2914,483,7,2111,True,6
2915,4294,17,862,True,2264
2916,3387,215,5065,True,0
2917,6828,29,158,True,37
2918,6828,29,637,True,35
2919,3161,124,2846,True,257
2920,7034,31,163,True,521
2921,11822,1,6083,True,1
2922,7554,26,1098,True,802
2923,1177,189,6857,True,0
2924,1177,89,6693,True,6
2925,1177,89,5007,True,4
2926,1177,89,9528,True,4
2927,1177,89,5503,True,2
2928,6988,17,871,True,575
2929,505,6,11049,True,9
2930,4219,95,9496,True,6
2931,5439,13,119,True,305
2932,2689,13,2046,True,189
2933,908,7,3314,True,23
2934,3400,60,90,True,457
2935,10035,20,3764,True,3
2936,2157,17,818,True,872
2937,5228,17,215,True,863
2938,1433,79,6673,True,4
2939,1374,20,9449,True,1
2940,1374,20,198,True,6
2941,1944,85,434,True,2586
2942,5390,66,3408,True,17
2943,5597,26,1881,True,390
2944,1165,154,2620,True,123
2945,1701,179,12279,True,1
2946,3282,35,854,True,5
2947,5072,25,62,True,3612
2948,1579,66,1327,True,253
2949,3401,19,10395,True,12
2950,674,17,1730,True,237
2951,9598,101,1493,True,49
2952,7114,22,9422,True,2
2953,11580,56,11580,True,0
2954,1201,13,2394,True,133
2955,12565,43,141,True,2914
2956,4983,35,3514,True,19
2957,4335,25,62,True,3612
2958,8276,31,470,True,257
2959,3278,43,141,True,2914
2960,1733,21,7054,True,9
2961,2222,19,285,True,99
2962,609,107,8253,True,40
2963,4628,17,393,True,602
2964,552,26,64,True,806
2965,3886,31,1314,True,243
2966,673,17,871,True,575
2967,4661,6,1132,True,4
2968,55,13,1304,True,242
2969,985,92,8815,True,5
2970,985,92,9307,True,12
2971,5954,17,2006,True,291
2972,3796,222,14210,True,1
2973,1105,17,1002,True,574
2974,6803,20,2686,True,10
2975,6803,20,2917,True,7
2976,6536,101,2736,True,143
2977,3105,134,570,True,46
2978,12768,56,12768,True,0
2979,13499,20,2938,True,10
2980,706,89,2999,True,2
2981,10235,118,774,True,411
2982,6893,2,12358,True,1
2983,870,19,723,True,16
2984,1597,6,3864,True,9
2985,9283,26,1098,True,802
2986,10181,6,4482,True,4
2987,3529,172,5721,True,41
2988,1729,114,4222,True,9
2989,683,6,5240,True,6
2990,6104,19,2799,True,51
2991,11934,46,9740,True,43
2992,2671,47,4010,True,5
2993,1127,7,8902,True,6
2994,1127,47,1917,True,14
2995,3371,17,6198,True,82
2996,3248,2,5902,True,2
2997,8196,13,1304,True,242
2998,434,161,961,True,0
2999,434,161,11115,True,0
3000,434,161,3612,True,0
3001,26,13,2091,True,194
3002,2922,41,1245,True,116
3003,356,7,6374,True,20
3004,12797,83,1445,True,2
3005,2862,20,2862,True,0
3006,4523,44,6871,True,2
3007,1626,42,1328,True,4
3008,3003,13,4474,True,191
3009,9334,26,1098,True,802
3010,579,27,4711,True,0
3011,1314,2,3124,True,0
3012,5875,19,9014,True,30
3013,9842,17,215,True,863
3014,9842,60,90,True,457
3015,6225,95,521,True,198
3016,3299,55,4998,True,0
3017,6817,22,13361,True,0
3018,9086,85,434,True,2586
3019,7477,31,7999,True,37
3020,10143,76,5886,True,3
3021,8576,23,209,True,165
3022,1501,7,11715,True,5
3023,1501,10,6406,True,19
3024,1125,14,160,True,1477
3025,8885,101,1467,True,126
3026,1296,44,10905,True,3
3027,757,17,862,True,2264
3028,10050,124,873,True,112
3029,3397,29,5209,True,21
3030,11860,111,7683,True,5
3031,139,75,2439,True,14
3032,139,75,1144,True,37
3033,5084,101,3232,True,66
3034,3179,7,6340,True,2
3035,3179,7,4272,True,20
3036,574,10,1616,True,10
3037,2429,20,5039,True,7
3038,4985,163,7982,True,3
3039,1423,19,559,True,377
3040,9003,66,226,True,53
3041,14071,52,9653,True,7
3042,2401,89,9406,True,0
3043,879,71,9237,True,0
3044,879,71,4198,True,1
3045,879,71,1147,True,0
3046,12953,8,12134,True,2
3047,72,82,7142,True,36
3048,410,32,3274,True,3
3049,8895,19,1596,True,58
3050,7300,26,342,True,703
3051,8078,14,160,True,1477
3052,12007,58,7050,True,2
3053,4409,31,1313,True,191
3054,9874,7,4975,True,4
3055,9753,71,9995,True,0
3056,221,14,11307,True,11
3057,5893,13,2739,True,74
3058,9890,48,1928,True,185
3059,9211,76,11406,True,1
3060,6449,10,345,True,8
3061,7988,17,243,True,435
3062,1569,17,8800,True,56
3063,1921,47,10690,True,2
3064,2304,17,1415,True,272
3065,2193,19,826,True,27
3066,5115,115,747,True,165
3067,13236,24,11927,True,2
3068,10195,22,7612,True,0
3069,6987,20,8567,True,6
3070,12608,17,215,True,863
3071,1310,101,1331,True,31
3072,8396,31,4,True,925
3073,12741,52,2028,True,34
3074,5118,6,12118,True,6
3075,12258,95,2940,True,95
3076,8011,13,1928,True,116
3077,4684,6,7039,True,1
3078,1008,120,791,True,788
3079,3541,43,141,True,2914
3080,499,7,2154,True,12
3081,4043,29,2734,True,10
3082,12193,233,9586,True,1
3083,6754,6,1871,True,7
3084,212,42,12884,True,1
3085,6472,28,637,True,129
3086,1654,7,4572,True,12
3087,5025,41,19,True,9
3088,13424,101,3730,True,54
3089,13424,61,521,True,168
3090,4916,6,8289,True,11
3091,2687,76,5039,True,2
3092,2070,27,8504,True,2
3093,3824,109,3269,True,2
3094,475,32,1719,True,1
3095,475,32,4211,True,1
3096,475,32,7747,True,1
3097,1262,31,439,True,110
3098,1262,13,2667,True,5
3099,6568,130,2080,True,0
3100,1062,7,1335,True,15
3101,12485,43,141,True,2914
3102,1889,17,215,True,863
3103,668,43,384,True,803
3104,2210,20,7691,True,15
3105,5931,66,43,True,37
3106,4552,35,1577,True,9
3107,1544,20,11417,True,5
3108,1330,89,6270,True,3
3109,11485,22,8156,True,0
3110,9726,59,4824,True,0
3111,1741,76,2543,True,1
3112,1741,76,9981,True,5
3113,5845,13,3028,True,118
3114,1184,67,1314,True,17
3115,310,92,5220,True,8
3116,9348,20,8441,True,8
3117,7757,19,39,True,80
3118,1830,29,11589,True,3
3119,272,95,7990,True,29
3120,3802,26,1098,True,802
3121,3942,95,521,True,198
3122,6732,116,5221,True,1
3123,11413,44,13490,True,1
3124,1945,13,2410,True,271
3125,588,101,6476,True,66
3126,588,22,2796,True,0
3127,4448,31,1526,True,10
3128,4448,11,23,True,1311
3129,11754,224,6079,True,0
3130,11754,85,434,True,2586
3131,11609,83,6079,True,1
3132,5268,19,3250,True,72
3133,154,19,4213,True,61
3134,2411,6,2066,True,9
3135,4413,63,796,True,0
3136,4413,63,4251,True,0
3137,4413,63,1283,True,1
3138,2769,29,1304,True,14
3139,916,47,8522,True,4
3140,2696,25,62,True,3612
3141,3687,82,8332,True,25
3142,1601,17,393,True,602
3143,2878,153,12242,True,1
3144,12300,154,2438,True,455
3145,13205,202,10978,True,7
3146,5849,31,1130,True,107
3147,1224,102,7261,True,0
3148,8656,101,3145,True,14
3149,6971,48,9047,True,2
3150,8613,68,10961,True,1
3151,3626,202,7216,True,9
3152,3053,26,1098,True,802
3153,1023,6,1707,True,4
3154,14056,120,791,True,788
3155,666,34,90,True,1164
3156,1886,66,12006,True,3
3157,74,29,9448,True,7
3158,9225,19,4176,True,20
3159,4055,50,6903,True,1
3160,4055,50,9664,True,0
3161,3210,47,10955,True,2
3162,5699,6,9160,True,7
3163,4563,55,7182,True,0
3164,14,7,481,True,17
3165,1106,38,8077,True,2
3166,1451,17,5907,True,21
3167,5621,176,8247,True,21
3168,587,89,756,True,5
3169,4181,31,12343,True,4
3170,7589,17,1415,True,272
3171,8120,173,3519,True,0
3172,1148,7,7461,True,5
3173,10607,17,393,True,602
3174,11249,80,344,True,270
3175,9147,71,2748,True,0
3176,4236,12,12095,True,3
3177,4915,31,10025,True,1
3178,2459,48,32,True,2509
3179,3266,13,92,True,246
3180,11931,13,32,True,1189
3181,315,28,32,True,1317
3182,3595,43,141,True,2914
3183,2748,66,10060,True,0
3184,11707,50,4451,True,0
3185,6729,13,2410,True,271
3186,3196,13,92,True,246
3187,506,92,6733,True,5
3188,11022,39,540,True,27
3189,577,26,1877,True,95
3190,2553,31,3823,True,99
3191,1035,25,62,True,3612
3192,2578,68,5348,True,12
3193,12930,71,11758,True,0
3194,4814,21,4150,True,0
3195,4019,19,3250,True,72
3196,13720,66,8608,True,1
3197,2651,25,62,True,3612
3198,13807,52,1374,True,55
3199,7439,137,9913,True,12
3200,7439,137,5276,True,15
3201,629,13,419,True,181
3202,8182,167,1768,True,125
3203,1785,186,11031,True,8
3204,3320,48,382,True,292
3205,6571,8,8465,True,12
3206,10232,26,990,True,667
3207,1566,89,6847,True,1
3208,1566,89,12867,True,0
3209,12195,43,384,True,803
3210,8531,19,598,True,81
3211,11468,39,105,True,41
3212,3662,6,5724,True,7
3213,3896,48,158,True,41
3214,3027,115,10107,True,27
3215,9220,13,308,True,216
3216,236,63,11431,True,0
3217,1243,17,862,True,2264
3218,5998,6,6736,True,6
3219,9709,85,434,True,2586
3220,7453,82,1771,True,323
3221,5777,31,1314,True,243
3222,1259,31,657,True,349
3223,6543,95,224,True,36
3224,3117,20,5345,True,8
3225,3622,76,9898,True,1
3226,12407,158,6513,True,1
3227,9716,6,10017,True,4
3228,1048,17,131,True,286
3229,1019,89,3549,True,7
3230,1019,89,11768,True,1
3231,4104,19,3250,True,72
3232,9151,13,1304,True,242
3233,4098,22,11682,True,0
3234,8020,66,4764,True,15
3235,12483,116,6691,True,8
3236,3655,2,2649,True,0
3237,11820,21,9318,True,14
3238,11882,1,390,True,0
3239,11882,25,62,True,3612
3240,1759,7,8314,True,13
3241,14322,154,10452,True,30
3242,4551,26,1881,True,390
3243,7009,100,160,True,501
3244,171,50,12825,True,0
3245,3743,19,3179,True,53
3246,7785,17,862,True,2264
3247,9915,22,10216,True,1
3248,11924,95,3064,True,15
3249,5618,17,2221,True,27
3250,7747,31,6181,True,23
3251,3083,79,5015,True,0
3252,812,60,90,True,457
3253,68,73,302,True,93
3254,7494,67,259,True,39
3255,1190,24,4358,True,21
3256,7431,13,158,True,304
3257,1552,62,420,True,153
3258,12150,154,2438,True,455
3259,2370,188,594,True,5
3260,6020,27,4471,True,0
3261,4118,48,32,True,2509
3262,2036,10,3348,True,8
3263,11221,46,12704,True,9
3264,2077,76,5314,True,1
3265,1981,6,3378,True,7
3266,928,32,639,True,0
3267,831,20,614,True,10
3268,2912,42,5493,True,2
3269,2292,47,5962,True,4
3270,1588,27,1854,True,3
3271,12932,81,12932,True,0
3272,2437,25,62,True,3612
3273,6515,48,32,True,2509
3274,598,7,2168,True,21
3275,7800,19,608,True,41
3276,8609,11,23,True,1311
3277,5483,17,862,True,2264
3278,6066,27,1422,True,3
3279,11170,158,5662,True,2
3280,14243,83,13246,True,2
3281,2968,13,158,True,304
3282,6434,20,3797,True,14
3283,12444,15,10940,True,1
3284,6694,23,4484,True,43
3285,1986,75,2679,True,22
3286,897,17,1415,True,272
3287,9728,27,1910,True,9
3288,1024,66,1124,True,17
3289,4649,10,1081,True,30
3290,11315,21,4768,True,7
3291,12216,120,791,True,788
3292,532,156,4922,True,38
3293,6583,58,6150,True,4
3294,7927,226,796,True,1
3295,6809,76,3105,True,6
3296,1567,167,1768,True,125
