,h_id,r_id,t_id,predicted_head,similar_triples
4632,14541,2,348,True,447
4633,8621,22,233,True,240
4634,12171,11,2779,True,141
4635,7119,3,117,True,211
4636,11963,2,5,True,3746
4637,3381,5,8349,True,19
4638,7825,2,141,True,1524
4639,3423,2,337,True,2178
4640,11108,8,1157,True,38
4641,11061,0,4854,True,0
4642,5463,30,16296,True,0
4643,13431,10,3540,True,115
4644,5033,3,87,True,1659
4645,3075,0,5499,True,8
4646,2035,27,14825,True,18
4647,2077,4,763,True,81
4648,8955,15,1482,True,18
4649,9197,1,3812,True,100
4650,5331,13,416,True,32
4651,10436,9,11656,True,1
4652,7915,25,8208,True,34
4653,11606,3,31,True,4666
4654,15857,2,278,True,4431
4655,4717,29,13133,True,5
4656,2542,2,826,True,320
4657,4361,7,3104,True,38
4658,1181,2,5,True,3746
4659,5501,9,370,True,23
4660,16034,4,16862,True,10
4661,683,3,995,True,51
4662,7295,29,2666,True,0
4663,11853,4,775,True,107
4664,5445,23,16568,True,0
4665,10620,3,23,True,817
4666,8531,2,485,True,2502
4667,14944,2,1103,True,584
4668,7231,21,12021,True,3
4669,4216,2,139,True,2927
4670,10316,11,1425,True,48
4671,7885,13,1285,True,31
4672,16915,13,3137,True,26
4673,3995,2,273,True,775
4674,13886,26,14463,True,30
4675,5855,2,313,True,2324
4676,7680,14,288,True,2440
4677,5572,25,1575,True,225
4678,11631,2,518,True,564
4679,16881,4,7233,True,11
4680,8516,8,1953,True,247
4681,5937,13,653,True,227
4682,2278,10,399,True,618
4683,3045,3,324,True,244
4684,2162,22,354,True,443
4685,8906,20,321,True,221
4686,5997,2,2494,True,47
4687,16936,13,1239,True,16
4688,13353,11,35,True,222
4689,3300,17,13360,True,9
4690,3523,15,10990,True,16
4691,4815,11,744,True,87
4692,13150,11,39,True,3928
4693,3359,10,479,True,27
4694,7245,2,5,True,3746
4695,127,7,1851,True,16
4696,9903,1,53,True,115
4697,6688,0,13313,True,6
4698,1500,4,2722,True,20
4699,4918,2,2256,True,563
4700,1643,3,1001,True,424
4701,13550,3,370,True,564
4702,5171,22,172,True,270
4703,8793,1,2933,True,127
4704,12643,2,313,True,2324
4705,15961,2,1295,True,102
4706,6185,11,42,True,615
4707,3573,3,31,True,4666
4708,12580,9,804,True,3
4709,2472,5,6367,True,40
4710,6429,14,49,True,1016
4711,16721,24,7350,True,12
4712,1249,11,39,True,3928
4713,1167,2,5,True,3746
4714,4426,35,39,True,72
4715,10097,15,8646,True,11
4716,16761,2,1287,True,1009
4717,312,3,3174,True,93
4718,4228,1,644,True,143
4719,9534,2,313,True,2324
4720,2420,3,995,True,51
4721,9339,14,8266,True,15
4722,12056,2,6127,True,73
4723,12885,32,1953,True,0
4724,2760,10,839,True,153
4725,767,7,4799,True,9
4726,6453,3,324,True,244
4727,302,7,1640,True,15
4728,10275,1,690,True,148
4729,13577,20,321,True,221
4730,7364,2,1103,True,584
4731,3384,33,9697,True,0
4732,3367,7,1892,True,30
4733,1637,2,286,True,2308
4734,4605,17,4629,True,110
4735,11271,15,520,True,32
4736,7032,22,2550,True,12
4737,4963,11,39,True,3928
4738,16057,2,141,True,1524
4739,6987,2,5,True,3746
4740,16131,30,8392,True,0
4741,6690,2,278,True,4431
4742,1377,3,87,True,1659
4743,11832,11,344,True,1206
4744,9731,13,3891,True,70
4745,4720,3,31,True,4666
4746,3136,3,229,True,1054
4747,11513,2,3677,True,51
4748,1143,8,2518,True,87
4749,5141,2,1496,True,15
4750,12966,2,13895,True,15
4751,13084,11,168,True,2346
4752,13221,1,647,True,99
4753,2279,2,139,True,2927
4754,9274,22,44,True,191
4755,2668,10,2304,True,164
4756,1128,2,139,True,2927
4757,16111,14,8266,True,15
4758,13635,13,401,True,141
4759,11723,8,820,True,192
4760,9394,0,8617,True,0
4761,10356,13,851,True,43
4762,10906,2,4935,True,39
4763,4200,2,348,True,447
4764,1809,14,49,True,1016
4765,12655,18,259,True,1
4766,2189,0,2442,True,6
4767,453,8,2880,True,59
4768,6986,2,55,True,1451
4769,1111,21,9582,True,1
4770,17014,13,13364,True,7
4771,10425,2,158,True,268
4772,16653,3,87,True,1659
4773,818,2,141,True,1524
4774,11785,3,324,True,244
4775,5932,10,927,True,182
4776,7964,2,1516,True,220
4777,5385,10,164,True,139
4778,11481,13,5920,True,22
4779,1515,1,6616,True,44
4780,6822,2,1199,True,233
4781,11882,2,5,True,3746
4782,13392,0,10087,True,3
4783,10512,2,7,True,812
4784,14584,0,1009,True,7
4785,9504,2,1606,True,22
4786,11480,2,55,True,1451
4787,5437,15,1931,True,7
4788,9014,2,131,True,443
4789,7454,3,31,True,4666
4790,7397,31,1963,True,2
4791,7521,10,11758,True,12
4792,886,17,12850,True,26
4793,636,1,3190,True,58
4794,10053,2,534,True,631
4795,6257,2,1042,True,427
4796,3625,2,12519,True,24
4797,5162,22,4126,True,30
4798,16822,17,5440,True,51
4799,6027,22,354,True,443
4800,3916,13,2116,True,15
4801,15033,21,871,True,1
4802,11077,2,286,True,2308
4803,1041,42,2678,True,0
4804,5529,3,31,True,4666
4805,6002,2,7,True,812
4806,15420,1,3291,True,81
4807,950,11,39,True,3928
4808,4027,11,168,True,2346
4809,4975,11,8044,True,28
4810,14995,2,309,True,909
4811,6622,11,168,True,2346
4812,5792,11,39,True,3928
4813,8726,15,1076,True,34
4814,4957,13,1638,True,18
4815,13506,21,3764,True,0
4816,12779,14,2824,True,119
4817,945,1,7202,True,34
4818,2733,27,927,True,206
4819,13913,2,1287,True,1009
4820,15541,3,31,True,4666
4821,14609,2,5,True,3746
4822,12135,1,2409,True,78
4823,10779,2,493,True,330
4824,3523,1,690,True,148
4825,16507,2,1199,True,233
4826,14295,4,2314,True,25
4827,1089,17,6956,True,13
4828,9018,4,14315,True,16
4829,15549,4,4941,True,64
4830,12463,10,9103,True,16
4831,6701,1,11346,True,14
4832,14121,4,5918,True,19
4833,15754,24,6556,True,29
4834,7984,11,168,True,2346
4835,10761,11,344,True,1206
4836,16475,2,3416,True,81
4837,11417,10,365,True,162
4838,13388,0,10191,True,2
4839,3926,0,1823,True,4
4840,3444,22,475,True,241
4841,16290,26,14463,True,30
4842,4884,22,634,True,8
4843,6193,2,485,True,2502
4844,5092,2,518,True,564
4845,12625,4,758,True,151
4846,5734,3,87,True,1659
4847,11982,3,31,True,4666
4848,909,7,10642,True,5
4849,14553,3,31,True,4666
4850,14573,2,701,True,1001
4851,8973,24,10981,True,58
4852,10194,11,39,True,3928
4853,7444,2,1248,True,170
4854,9144,2,5,True,3746
4855,3732,1,93,True,783
4856,5334,22,475,True,241
4857,10213,10,2319,True,173
4858,11922,10,927,True,182
4859,15828,3,302,True,91
4860,14969,2,337,True,2178
4861,8379,22,354,True,443
4862,17041,11,344,True,1206
4863,8543,4,3216,True,131
4864,13415,3,31,True,4666
4865,1153,2,278,True,4431
4866,2192,25,5462,True,16
4867,5893,2,615,True,117
4868,12436,22,233,True,240
4869,7329,2,3241,True,12
4870,15618,10,12271,True,31
4871,5687,2,337,True,2178
4872,15140,15,3975,True,47
4873,15549,3,31,True,4666
4874,6053,3,665,True,289
4875,5239,2,2256,True,563
4876,259,7,2142,True,10
4877,1917,2,139,True,2927
4878,5133,2,21,True,1252
4879,3169,2,826,True,320
4880,16818,0,4111,True,0
4881,6822,21,416,True,7
4882,12705,15,3704,True,19
4883,1347,2,196,True,233
4884,16110,2,102,True,1791
4885,7631,11,39,True,3928
4886,3409,5,2524,True,21
4887,3764,1,4570,True,46
4888,11583,5,281,True,206
4889,7471,2,59,True,886
4890,13818,3,847,True,174
4891,6816,10,879,True,84
4892,10262,2,102,True,1791
4893,457,3,1460,True,52
4894,15031,4,7233,True,11
4895,1233,10,164,True,139
4896,14614,41,3796,True,32
4897,9415,8,705,True,175
4898,14464,1,352,True,237
4899,12092,2,2820,True,98
4900,3467,2,83,True,2455
4901,16313,2,286,True,2308
4902,13535,2,25,True,1758
4903,7288,3,14742,True,0
4904,1201,15,352,True,2
4905,10267,13,923,True,9
4906,1033,2,275,True,1223
4907,3848,0,14514,True,3
4908,8168,2,485,True,2502
4909,4985,0,11282,True,5
4910,6030,7,909,True,37
4911,1486,7,31,True,149
4912,13742,10,164,True,139
4913,11485,0,2417,True,7
4914,4106,13,653,True,227
4915,3007,2,1421,True,640
4916,2414,2,139,True,2927
4917,4745,4,7448,True,8
4918,7142,15,7942,True,26
4919,15515,2,25,True,1758
4920,3239,3,370,True,564
4921,11356,2,485,True,2502
4922,15716,2,141,True,1524
4923,3375,2,286,True,2308
4924,6647,25,14344,True,11
4925,7679,0,1889,True,4
4926,9682,2,1395,True,368
4927,15636,13,172,True,377
4928,15156,2,1265,True,203
4929,12250,33,1718,True,0
4930,3732,10,7684,True,9
4931,8515,4,632,True,33
4932,12073,13,5689,True,8
4933,10054,13,8667,True,13
4934,9433,9,31,True,184
4935,6182,3,31,True,4666
4936,15715,20,7617,True,21
4937,13897,2,518,True,564
4938,9171,17,13215,True,4
4939,11489,2,313,True,2324
4940,14854,10,1123,True,243
4941,2404,0,10424,True,3
4942,12672,2,286,True,2308
4943,2226,2,139,True,2927
4944,10205,33,14881,True,0
4945,6193,3,259,True,155
4946,1873,10,10732,True,24
4947,612,1,80,True,182
4948,11431,2,1577,True,101
4949,3256,10,14086,True,13
4950,13402,2,1442,True,460
4951,1200,2,1042,True,427
4952,9742,27,1840,True,91
4953,9757,2,286,True,2308
4954,15813,10,89,True,411
4955,10938,20,1243,True,312
4956,1586,2,485,True,2502
4957,3625,2,1421,True,640
4958,15565,0,2602,True,11
4959,13419,1,3419,True,48
4960,1235,4,51,True,54
4961,9577,2,518,True,564
4962,16563,2,278,True,4431
4963,16888,2,6871,True,101
4964,13047,2,811,True,191
4965,5799,32,2518,True,53
4966,2328,2,102,True,1791
4967,9406,6,653,True,78
4968,11660,3,23,True,817
4969,1373,2,218,True,96
4970,3484,21,586,True,4
4971,12001,2,337,True,2178
4972,12390,2,701,True,1001
4973,3040,1,352,True,237
4974,4922,10,564,True,252
4975,229,7,847,True,35
4976,13846,23,9955,True,2
4977,4838,11,2239,True,82
4978,6442,7,747,True,180
4979,12295,2,25,True,1758
4980,6528,2,98,True,288
4981,12836,22,653,True,206
4982,9530,0,1822,True,2
4983,3672,2,141,True,1524
4984,197,2,278,True,4431
4985,7354,2,5,True,3746
4986,2470,2,141,True,1524
4987,12937,4,4890,True,22
4988,10113,21,354,True,70
4989,5768,14,288,True,2440
4990,7745,2,5097,True,27
4991,945,7,6052,True,22
4992,9915,2,278,True,4431
4993,16,2,1577,True,101
4994,7414,10,399,True,618
4995,11799,3,229,True,1054
4996,14439,2,1709,True,139
4997,11682,5,12887,True,20
4998,8353,2,141,True,1524
4999,9331,3,729,True,234
5000,10745,2,1826,True,33
5001,6438,3,31,True,4666
5002,13857,20,152,True,226
5003,7296,2,337,True,2178
5004,13139,0,8377,True,0
5005,8995,10,6542,True,25
5006,15675,11,344,True,1206
5007,16460,18,229,True,256
5008,7113,2,493,True,330
5009,7872,14,288,True,2440
5010,15457,2,313,True,2324
5011,13471,2,422,True,1002
5012,16632,10,2689,True,137
5013,14517,13,1224,True,29
5014,6285,22,172,True,270
5015,9348,2,4335,True,18
5016,883,0,14509,True,6
5017,7474,17,10132,True,9
5018,15880,11,39,True,3928
5019,640,10,1366,True,150
5020,12006,2,224,True,908
5021,16108,14,8262,True,15
5022,12634,10,498,True,200
5023,6889,32,1437,True,14
5024,12868,33,4714,True,0
5025,3898,2,615,True,117
5026,1460,1,3243,True,9
5027,14007,1,6928,True,8
5028,13336,1,2708,True,48
5029,8088,3,31,True,4666
5030,14192,2,55,True,1451
5031,8640,5,13,True,593
5032,1149,0,8099,True,10
5033,1460,7,4592,True,25
5034,16802,2,599,True,170
5035,4752,3,1695,True,230
5036,9970,2,337,True,2178
5037,12779,2,422,True,1002
5038,11097,2,701,True,1001
5039,6863,10,3552,True,89
5040,7687,2,55,True,1451
5041,1464,2,464,True,52
5042,13326,24,198,True,131
5043,2391,15,1569,True,55
5044,8421,3,31,True,4666
5045,11192,2,59,True,886
5046,14129,3,31,True,4666
5047,5034,2,55,True,1451
5048,7088,10,2060,True,93
5049,2323,2,17,True,299
5050,7281,35,166,True,15
5051,1209,23,1451,True,0
5052,16018,10,1123,True,243
5053,12917,4,2358,True,25
5054,105,4,9831,True,4
5055,11908,10,498,True,200
5056,10686,2,7712,True,26
5057,6140,11,168,True,2346
5058,13289,14,11325,True,28
5059,10924,2,1395,True,368
5060,15220,2,275,True,1223
5061,7666,3,31,True,4666
5062,14047,2,59,True,886
5063,5140,2,286,True,2308
5064,4154,2,746,True,645
5065,11072,17,3183,True,14
5066,4340,11,39,True,3928
5067,13871,30,12615,True,1
5068,6003,2,83,True,2455
5069,14145,11,4165,True,97
5070,14500,2,278,True,4431
5071,296,7,871,True,52
5072,12457,3,11662,True,3
5073,15594,5,13,True,593
5074,16154,8,394,True,47
5075,849,7,1029,True,60
5076,4051,2,826,True,320
5077,13122,22,2022,True,126
5078,1192,0,5618,True,7
5079,3741,1,3768,True,118
5080,2628,22,454,True,1
5081,12994,2,534,True,631
5082,6606,11,39,True,3928
5083,12752,9,127,True,3
5084,4804,2,139,True,2927
5085,13696,2,313,True,2324
5086,9826,22,216,True,11
5087,9728,2,485,True,2502
5088,11448,8,326,True,23
5089,9166,2,102,True,1791
5090,9107,2,278,True,4431
5091,12969,4,758,True,151
5092,3833,2,1421,True,640
5093,8910,13,475,True,138
5094,15578,11,168,True,2346
5095,4186,10,541,True,41
5096,1501,10,1123,True,243
5097,9306,1,4247,True,62
5098,4428,18,31,True,975
5099,16787,2,17,True,299
5100,1443,2,275,True,1223
5101,12626,22,243,True,48
5102,6030,7,146,True,89
5103,13696,2,2132,True,159
5104,6797,2,1014,True,628
5105,517,22,4607,True,8
5106,3014,3,1954,True,44
5107,13249,24,198,True,131
5108,11464,4,156,True,97
5109,8434,20,321,True,221
5110,4868,10,3552,True,89
5111,5931,27,4256,True,20
5112,5130,2,5,True,3746
5113,15991,18,31,True,975
5114,4540,2,1103,True,584
5115,127,7,1640,True,15
5116,14902,2,1287,True,1009
5117,1857,0,16236,True,0
5118,8178,17,96,True,120
5119,3209,2,224,True,908
5120,10096,11,1912,True,100
5121,13508,20,4617,True,36
5122,12367,10,399,True,618
5123,9762,14,552,True,628
5124,1201,1,93,True,783
5125,2444,2,619,True,211
5126,5772,13,354,True,242
5127,3136,10,524,True,165
5128,8099,11,39,True,3928
5129,16865,8,908,True,460
5130,2522,2,5,True,3746
5131,9599,9,5270,True,24
5132,14464,13,2022,True,147
5133,6854,10,7992,True,28
5134,2698,1,613,True,160
5135,8355,11,344,True,1206
5136,10562,13,10817,True,18
5137,6053,2,141,True,1524
5138,12270,13,456,True,4
5139,10902,29,5033,True,3
5140,916,35,744,True,10
5141,2432,1,2946,True,76
5142,10807,13,477,True,62
5143,3988,10,10244,True,68
5144,1065,27,1840,True,91
5145,9615,2,141,True,1524
5146,788,2,83,True,2455
5147,6586,0,7156,True,9
5148,5594,3,1799,True,60
5149,15853,3,370,True,564
5150,11360,2,9716,True,29
5151,13820,11,47,True,525
5152,4492,2,485,True,2502
5153,14447,1,93,True,783
5154,1933,2,1287,True,1009
5155,15691,2,286,True,2308
5156,10046,11,39,True,3928
5157,1803,2,139,True,2927
5158,14206,3,13367,True,9
5159,16074,2,141,True,1524
5160,8260,25,205,True,446
5161,642,6,945,True,5
5162,12616,10,2304,True,164
5163,1982,2,1042,True,427
5164,6124,2,21,True,1252
5165,16694,2,278,True,4431
5166,4392,13,145,True,133
5167,5093,22,6885,True,37
5168,14303,0,779,True,8
5169,2852,19,147,True,72
5170,14176,3,978,True,55
5171,651,6,172,True,145
5172,6228,2,5,True,3746
5173,2398,13,8245,True,4
5174,6842,32,9874,True,20
5175,9742,15,6508,True,6
5176,881,11,2239,True,82
5177,7569,3,31,True,4666
5178,16933,2,273,True,775
5179,8206,1,4247,True,62
5180,9696,10,1399,True,677
5181,6905,2,826,True,320
5182,13449,10,3927,True,176
5183,14657,2,1048,True,117
5184,2144,2,141,True,1524
5185,7899,3,31,True,4666
5186,14020,4,1272,True,12
5187,12582,4,16692,True,12
5188,12948,21,10737,True,1
5189,4071,2,59,True,886
5190,12696,2,9716,True,29
5191,10773,3,31,True,4666
5192,3568,2,278,True,4431
5193,11244,2,408,True,332
5194,9679,4,2306,True,133
5195,13384,2,139,True,2927
5196,12387,2,102,True,1791
5197,11549,2,273,True,775
5198,1794,2,313,True,2324
5199,8880,0,5776,True,8
5200,3031,3,31,True,4666
5201,10169,3,229,True,1054
5202,8771,2,13017,True,26
5203,3765,9,332,True,49
5204,15849,2,1421,True,640
5205,1969,25,1575,True,225
5206,16501,0,7168,True,2
5207,13960,14,49,True,1016
5208,7297,2,286,True,2308
5209,6967,14,552,True,628
5210,8443,33,12223,True,0
5211,10127,14,288,True,2440
5212,15451,27,694,True,62
5213,11660,11,35,True,222
5214,13172,10,33,True,118
5215,6998,2,313,True,2324
5216,5162,2,59,True,886
5217,45,9,4290,True,2
5218,14519,22,44,True,191
5219,2682,10,2319,True,173
5220,10608,2,485,True,2502
5221,2019,33,2018,True,1
5222,6858,13,13481,True,3
5223,4155,10,202,True,19
5224,13092,2,485,True,2502
5225,15797,21,2027,True,14
5226,1316,7,5482,True,25
5227,14148,3,31,True,4666
5228,9991,3,31,True,4666
5229,13847,2,1014,True,628
5230,4829,2,1395,True,368
5231,146,7,1852,True,78
5232,5267,7,945,True,66
5233,12107,3,31,True,4666
5234,9206,2,139,True,2927
5235,15196,3,31,True,4666
5236,16230,2,485,True,2502
5237,2050,6,2941,True,26
5238,16472,0,14135,True,2
5239,87,7,719,True,18
5240,13750,10,399,True,618
5241,1707,2,286,True,2308
5242,6551,3,729,True,234
5243,2560,7,206,True,62
5244,11484,20,9113,True,21
5245,12415,13,182,True,23
5246,6204,2,102,True,1791
5247,16392,4,4841,True,21
5248,10745,2,8275,True,14
5249,2628,2,278,True,4431
5250,15588,3,87,True,1659
5251,4930,3,31,True,4666
5252,15020,27,927,True,206
5253,5326,22,475,True,241
5254,4661,2,485,True,2502
5255,1383,10,1310,True,122
5256,2117,3,299,True,261
5257,8487,27,518,True,3
5258,11422,6,3137,True,13
5259,4986,7,2432,True,89
5260,11205,2,5,True,3746
5261,9264,2,278,True,4431
5262,4812,0,5281,True,15
5263,3936,2,906,True,316
5264,14994,4,8347,True,7
5265,17036,5,281,True,206
5266,4506,2,6127,True,73
5267,8402,28,1538,True,14
5268,9347,10,1399,True,677
5269,11338,15,4941,True,9
5270,2695,1,2768,True,172
5271,1849,33,16933,True,0
5272,15641,2,1543,True,152
5273,1817,22,401,True,8
5274,10655,2,25,True,1758
5275,15392,18,87,True,161
5276,16048,2,139,True,2927
5277,7348,13,3800,True,17
5278,5233,2,337,True,2178
5279,3345,4,2085,True,36
5280,3280,1,2228,True,171
5281,9664,20,1243,True,312
5282,5292,4,3506,True,24
5283,6810,11,35,True,222
5284,6192,1,1072,True,45
5285,14764,25,205,True,446
5286,12724,2,3185,True,58
5287,14348,2,534,True,631
5288,1675,13,419,True,39
5289,16993,2,83,True,2455
5290,16730,2,906,True,316
5291,13337,0,6568,True,4
5292,13489,20,431,True,349
5293,11865,27,3877,True,9
5294,1600,2,313,True,2324
5295,3405,0,12956,True,10
5296,13926,3,729,True,234
5297,13369,2,485,True,2502
5298,8241,1,3768,True,118
5299,6699,2,2158,True,71
5300,14015,2,5,True,3746
5301,1177,1,4732,True,52
5302,8673,3,87,True,1659
5303,6881,2,348,True,447
5304,15417,31,9969,True,1
5305,14971,1,93,True,783
5306,7069,2,13017,True,26
5307,3632,2,196,True,233
5308,7949,1,2228,True,171
5309,12399,8,908,True,460
5310,12758,2,313,True,2324
5311,3675,2,273,True,775
5312,14486,30,8779,True,0
5313,15431,0,13347,True,4
5314,14630,2,273,True,775
5315,13813,15,9603,True,39
5316,9074,6,172,True,145
5317,8837,20,3493,True,57
5318,14940,10,857,True,189
5319,14879,2,278,True,4431
5320,15990,2,13440,True,47
5321,15829,2,7841,True,67
5322,7235,2,746,True,645
5323,10718,2,2076,True,15
5324,1783,2,278,True,4431
5325,10361,1,14827,True,21
5326,16808,12,732,True,0
5327,6930,2,615,True,117
5328,15832,2,55,True,1451
5329,7669,0,9956,True,2
5330,16488,10,927,True,182
5331,15008,2,5,True,3746
5332,742,2,313,True,2324
5333,16355,2,224,True,908
5334,15585,23,3663,True,9
5335,13225,2,485,True,2502
5336,3238,22,2022,True,126
5337,5973,16,311,True,10
5338,5202,2,313,True,2324
5339,9221,2,25,True,1758
5340,5945,1,1305,True,66
5341,16566,2,286,True,2308
5342,15242,18,229,True,256
5343,4500,4,1164,True,76
5344,15358,18,31,True,975
5345,4876,11,42,True,615
5346,4170,33,2233,True,1
5347,1988,4,7940,True,8
5348,4085,2,337,True,2178
5349,3453,10,365,True,162
5350,11641,4,3734,True,26
5351,1401,2,1704,True,151
5352,7849,2,4935,True,39
5353,3120,0,1373,True,1
5354,10483,0,2353,True,2
5355,12559,10,1399,True,677
5356,16243,33,8927,True,0
5357,12674,5,4037,True,77
5358,1714,7,302,True,112
5359,3051,2,55,True,1451
5360,1954,1,3243,True,9
5361,9436,2,278,True,4431
5362,4623,21,7372,True,6
5363,9915,2,787,True,108
5364,12032,10,450,True,43
5365,7136,29,12030,True,1
5366,1494,2,102,True,1791
5367,9168,15,4058,True,14
5368,12511,2,139,True,2927
5369,10617,10,399,True,618
5370,8528,2,10269,True,20
5371,11841,2,337,True,2178
5372,9672,11,39,True,3928
5373,15643,13,16817,True,8
5374,3511,33,14135,True,0
5375,10605,27,1942,True,56
5376,2938,2,55,True,1451
5377,16188,2,485,True,2502
5378,11410,20,152,True,226
5379,15075,13,1222,True,22
5380,849,1,2457,True,132
5381,16781,2,811,True,191
5382,10531,2,534,True,631
5383,3745,2,746,True,645
5384,4624,13,10052,True,4
5385,10688,10,1058,True,242
5386,7494,2,83,True,2455
5387,14581,2,158,True,268
5388,15468,2,286,True,2308
5389,2796,2,337,True,2178
5390,16548,2,21,True,1252
5391,14755,32,2518,True,53
5392,12375,11,5809,True,63
5393,545,14,552,True,628
5394,4590,2,100,True,118
5395,7680,2,1042,True,427
5396,1959,2,21,True,1252
5397,7363,11,168,True,2346
5398,11445,3,87,True,1659
5399,14623,2,490,True,157
5400,6114,24,9106,True,11
5401,7321,21,951,True,21
5402,15069,2,337,True,2178
5403,7205,2,139,True,2927
5404,296,7,3449,True,32
5405,12277,15,6191,True,2
5406,16397,3,1673,True,58
5407,5781,2,12412,True,25
5408,4808,22,653,True,206
5409,10012,2,2276,True,154
5410,10631,2,5410,True,64
5411,847,7,13075,True,8
5412,12142,2,1103,True,584
5413,8825,3,87,True,1659
5414,1130,10,154,True,53
5415,14098,2,5,True,3746
5416,2935,0,16803,True,4
5417,13879,20,1243,True,312
5418,11155,22,475,True,241
5419,11042,2,286,True,2308
5420,10286,2,25,True,1758
5421,14765,11,168,True,2346
5422,15204,1,93,True,783
5423,12375,2,4429,True,69
5424,1934,2,139,True,2927
5425,2976,6,44,True,122
5426,3823,17,13360,True,9
5427,14985,1,3251,True,25
5428,16829,2,485,True,2502
5429,16510,11,168,True,2346
5430,8989,14,49,True,1016
5431,15666,3,665,True,289
5432,5395,2,490,True,157
5433,4013,13,9194,True,10
5434,6331,2,55,True,1451
5435,4775,2,131,True,443
5436,10881,1,1610,True,30
5437,15953,8,29,True,148
5438,15969,11,11151,True,37
5439,6411,2,12412,True,25
5440,4936,11,39,True,3928
5441,1040,10,839,True,153
5442,1356,2,1287,True,1009
5443,11945,0,8942,True,9
5444,1468,2,224,True,908
5445,16208,2,9035,True,25
5446,6251,2,55,True,1451
5447,3930,7,23,True,78
5448,14181,14,6679,True,108
5449,5006,2,708,True,61
5450,16888,20,2861,True,16
5451,10769,14,552,True,628
5452,12284,13,3885,True,15
5453,2982,2,337,True,2178
5454,8641,2,1516,True,220
5455,13271,5,3628,True,31
5456,14777,8,5053,True,27
5457,1107,8,394,True,47
5458,16670,13,3891,True,70
5459,12621,3,23,True,817
5460,5188,11,344,True,1206
5461,2264,2,787,True,108
5462,7067,2,3719,True,24
5463,6674,8,820,True,192
5464,5426,27,3456,True,65
5465,15543,3,1330,True,260
5466,15458,2,102,True,1791
5467,5890,13,2955,True,32
5468,1404,8,8121,True,29
5469,1823,2,59,True,886
5470,4960,2,286,True,2308
5471,12120,2,7,True,812
5472,12756,14,552,True,628
5473,4295,33,6780,True,1
5474,15263,10,2304,True,164
5475,9694,4,6839,True,29
5476,10466,11,344,True,1206
5477,16299,10,1123,True,243
5478,15844,3,31,True,4666
5479,11210,2,309,True,909
5480,16256,1,727,True,16
5481,15975,24,9927,True,11
5482,14540,2,313,True,2324
5483,3135,2,25,True,1758
5484,8753,10,5732,True,11
5485,4050,1,2228,True,171
5486,12303,2,313,True,2324
5487,1515,14,552,True,628
5488,14044,0,10107,True,15
5489,2705,21,1407,True,11
5490,13721,2,485,True,2502
5491,8467,2,83,True,2455
5492,4475,29,11358,True,3
5493,1658,2,5,True,3746
5494,10897,15,1378,True,78
5495,1629,11,39,True,3928
5496,7414,28,8807,True,1
5497,5811,2,102,True,1791
5498,10142,2,1287,True,1009
5499,12028,11,42,True,615
5500,15649,2,1577,True,101
5501,12440,0,15314,True,2
5502,12582,26,14463,True,30
5503,13764,2,1287,True,1009
5504,8150,2,55,True,1451
5505,6538,1,6702,True,13
5506,14446,20,15129,True,14
5507,3118,2,1395,True,368
5508,8946,22,475,True,241
5509,3754,1,644,True,143
5510,2028,2,286,True,2308
5511,16574,2,286,True,2308
5512,10640,17,1810,True,128
5513,9642,2,25,True,1758
5514,8184,2,534,True,631
5515,3776,10,1950,True,24
5516,3542,11,168,True,2346
5517,6663,18,31,True,975
5518,11295,3,87,True,1659
5519,13946,13,419,True,39
5520,10003,11,39,True,3928
5521,14585,10,1399,True,677
5522,3880,0,11766,True,11
5523,8440,7,296,True,134
5524,729,7,79,True,3
5525,7057,27,8821,True,14
5526,1030,7,146,True,89
5527,10878,2,139,True,2927
5528,16840,2,102,True,1791
5529,12655,0,15127,True,2
5530,13016,8,2880,True,59
5531,2396,1,562,True,68
5532,14485,21,44,True,218
5533,8175,2,1287,True,1009
5534,6246,2,278,True,4431
5535,9990,5,1159,True,64
5536,2527,4,3216,True,131
5537,3124,24,5509,True,50
5538,3361,3,31,True,4666
5539,15266,2,1709,True,139
5540,5644,2,83,True,2455
5541,6626,5,573,True,63
5542,4661,3,31,True,4666
5543,2761,2,701,True,1001
5544,4398,2,5,True,3746
5545,14702,2,485,True,2502
5546,4561,2,485,True,2502
5547,4830,3,1695,True,230
5548,8029,0,217,True,7
5549,15309,2,485,True,2502
5550,11762,14,288,True,2440
5551,2919,18,31,True,975
5552,1490,22,44,True,191
5553,8085,2,1813,True,239
5554,8027,2,309,True,909
5555,4702,2,7056,True,21
5556,2630,2,2820,True,98
5557,16404,10,6253,True,15
5558,6425,3,1330,True,260
5559,7264,3,229,True,1054
5560,1607,2,534,True,631
5561,12853,23,8543,True,2
5562,13124,22,4204,True,18
5563,16949,3,302,True,91
5564,4926,4,1164,True,76
5565,8806,18,31,True,975
5566,14943,2,286,True,2308
5567,2363,2,83,True,2455
5568,16690,27,8480,True,7
5569,1255,2,21,True,1252
5570,16847,2,278,True,4431
5571,16828,2,5,True,3746
5572,2621,5,281,True,206
5573,9251,2,21,True,1252
5574,12630,2,313,True,2324
5575,2086,2,55,True,1451
5576,10504,2,59,True,886
5577,11131,3,978,True,55
5578,747,7,958,True,13
5579,11817,2,1395,True,368
5580,3767,2,25,True,1758
5581,14980,2,291,True,521
5582,1152,15,6067,True,16
5583,15248,2,139,True,2927
